SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
3043,PERTH,Nollamara,WA,6061,115.843658,-31.880819
3044,PERTH,Noranda,WA,6062,115.895882,-31.8755
3045,PERTH,North Beach,WA,6020,115.755676,-31.861099
3046,PERTH,North Dandalup,WA,6207,115.912231,-31.924074
3047,PERTH,North Fremantle,WA,6159,115.752609,-32.031368
3048,PERTH,North Lake,WA,6163,115.820808,-32.075401
3049,PERTH,North Perth,WA,6006,115.870064,-31.926611
3050,PERTH,North Yunderup,WA,6208,115.912231,-31.924074
3051,PERTH,Northbridge,WA,6003,115.856354,-31.945299
3052,PERTH,Nowergup,WA,6032,115.73204,-31.64592
3053,PERTH,O'connor,WA,6163,116.034721,-31.870045
3054,PERTH,Oakford,WA,6121,115.841141,-31.938837
3055,PERTH,Oakley,WA,6208,115.991829,-32.032032
3056,PERTH,Ocean Reef,WA,6027,115.732971,-31.75066
3057,PERTH,Oldbury,WA,6121,115.76342,-31.823477
3058,PERTH,Orange Grove,WA,6109,115.982887,-32.142078
3059,PERTH,Orelia,WA,6167,147.173813,-41.574554
3060,PERTH,Padbury,WA,6025,115.766792,-31.80504
3061,PERTH,Palmyra,WA,6157,115.779427,-32.041969
3062,PERTH,Parkerville,WA,6081,115.912231,-31.924074
3063,PERTH,Parkfield,WA,6233,115.912231,-31.924074
3064,PERTH,Parklands,WA,6210,115.892128,-32.035515
3065,PERTH,Parkwood,WA,6147,115.917183,-32.042992
3066,PERTH,Parmelia,WA,6167,115.754898,-32.070683
3067,PERTH,Paulls Valley,WA,6076,116.106499,-31.964914
3068,PERTH,Pearsall,WA,6065,115.819313,-31.777559
3069,PERTH,Pelican Point,WA,6230,115.896782,-31.845549
3070,PERTH,Peppermint Grove,WA,6011,115.766777,-32.001549
3071,PERTH,Pickering Brook,WA,6076,116.139938,-32.033611
3072,PERTH,Piesse Brook,WA,6076,115.987343,-32.14175
3073,PERTH,Pinjar,WA,6065,115.768303,-31.932085
3074,PERTH,Pinjarra,WA,6208,116.039948,-32.004745
3075,PERTH,Point Grey,WA,6208,115.912231,-31.924074
3076,PERTH,Port Kennedy,WA,6172,115.912231,-31.924074
3077,PERTH,Postans,WA,6167,115.813248,-32.179306
3078,PERTH,Queens Park,WA,6107,115.93544,-32.003632
3079,PERTH,Quinns Rocks,WA,6030,115.705017,-31.66464
3080,PERTH,Ravenswood,WA,6208,115.912231,-31.924074
3081,PERTH,Red Hill,WA,6056,115.941299,-31.882902
3082,PERTH,Redcliffe,WA,6104,115.946838,-31.93169
3083,PERTH,Reservoir,WA,6076,116.209534,-31.989946
3084,PERTH,Ridgewood,WA,6030,115.721542,-31.66828
3085,PERTH,Riverton,WA,6148,115.894043,-32.030609
3086,PERTH,Rivervale,WA,6103,115.915993,-31.960011
3087,PERTH,Rockingham,WA,6168,115.77124,-32.082897
3088,PERTH,Rockingham Beach,WA,6969,115.77124,-32.082897
3089,PERTH,Roleystone,WA,6111,116.071411,-32.12524
3090,PERTH,Rossmoyne,WA,6148,115.86779,-32.03862
3091,PERTH,Rottnest Island,WA,6161,115.912231,-31.924074
3092,PERTH,Royal Australian Navy Warships,WA,6958,115.852551,-31.954676
3093,PERTH,Safety Bay,WA,6169,115.912231,-31.924074
3094,PERTH,Salter Point,WA,6152,115.862793,-32.020641
3095,PERTH,Samson,WA,6163,115.802437,-32.070461
3096,PERTH,San Remo,WA,6210,115.722603,-31.689878
3097,PERTH,Sawyers Valley,WA,6074,115.986267,-32.095074
3098,PERTH,Scarborough,WA,6019,115.761208,-31.898081
3099,PERTH,Seabird,WA,6042,115.759583,-31.790791
3100,PERTH,Secret Harbour,WA,6173,115.912231,-31.924074
3101,PERTH,Serpentine,WA,6125,115.847351,-32.130154
3102,PERTH,Seville Grove,WA,6112,115.984589,-32.14703
3103,PERTH,Shelley,WA,6148,115.881927,-32.034309
3104,PERTH,Shenton Park,WA,6008,115.814308,-31.96088
3105,PERTH,Shoalwater,WA,6169,115.756218,-32.080914
3106,PERTH,Silver Sands,WA,6210,115.732178,-31.739334
3107,PERTH,Sinagra,WA,6065,115.813179,-31.74695
3108,PERTH,Singleton,WA,6175,115.760536,-32.014908
3109,PERTH,Solus,WA,6207,115.791023,-31.783066
3110,PERTH,Sorrento,WA,6020,115.752983,-31.82342
3111,PERTH,South Bunbury,WA,6230,115.816528,-32.056412
3112,PERTH,South Fremantle,WA,6162,115.753021,-32.06773
3113,PERTH,South Guildford,WA,6055,115.966316,-31.91
3114,PERTH,South Lake,WA,6164,115.84613,-32.111
3115,PERTH,South Perth,WA,6151,115.866211,-32.065674
3116,PERTH,South Yunderup,WA,6208,115.912231,-31.924074
3117,PERTH,Southern River,WA,6110,115.989441,-32.082939
3118,PERTH,Spearwood,WA,6163,115.78273,-32.114769
3119,PERTH,St James,WA,6102,115.910042,-31.999189
3120,PERTH,Stake Hill,WA,6210,115.867844,-31.929966
3121,PERTH,Stirling,WA,6021,115.809891,-31.885981
3122,PERTH,Stoneville,WA,6081,116.165962,-31.830154
3123,PERTH,Stratton,WA,6056,116.04303,-31.86598
3124,PERTH,Subiaco,WA,6008,115.82399,-31.946831
3125,PERTH,Success,WA,6164,115.847054,-32.14555
3126,PERTH,Swan View,WA,6056,116.05175,-31.885941
3127,PERTH,Swanbourne,WA,6010,115.767479,-31.97098
3128,PERTH,Tamala Park,WA,6030,115.722878,-31.709721
3129,PERTH,Tapping,WA,6065,115.788948,-31.715441
3130,PERTH,Teesdale,WA,6213,115.842789,-32.00943
3131,PERTH,The Spectacles,WA,6167,115.845337,-32.218845
3132,PERTH,The Vines,WA,6069,115.868782,-32.00248
3133,PERTH,Thornlie,WA,6108,115.94133,-32.059872
3134,PERTH,Trigg,WA,6029,115.76413,-31.866289
3135,PERTH,Tuart Hill,WA,6060,115.83477,-31.89658
3136,PERTH,Two Rocks,WA,6037,115.912231,-31.924074
3137,PERTH,Upper Swan,WA,6069,115.976372,-31.874228
3138,PERTH,Usher,WA,6230,115.794769,-32.17976
3139,PERTH,Victoria Park,WA,6100,115.898369,-31.97678
3140,PERTH,Vittoria,WA,6230,115.978317,-31.861589
3141,PERTH,Viveash,WA,6056,115.999702,-31.87738
3142,PERTH,Waikiki,WA,6169,115.912231,-31.924074
3143,PERTH,Walliston,WA,6076,116.069557,-31.99802
3144,PERTH,Wandi,WA,6167,115.767174,-31.829136
3145,PERTH,Wangara,WA,6065,115.830238,-31.79565
3146,PERTH,Wannanup,WA,6210,115.912231,-31.924074
3147,PERTH,Wanneroo,WA,6065,115.803772,-31.75049
3148,PERTH,Warnbro,WA,6169,115.987778,-31.916197
3149,PERTH,Warwick,WA,6024,115.808113,-31.84465
3150,PERTH,Waterford,WA,6152,115.886269,-32.013988
3151,PERTH,Watermans Bay,WA,6020,115.757263,-31.846661
3152,PERTH,Wattle Grove,WA,6107,115.927803,-31.87553
3153,PERTH,Wattleup,WA,6166,115.794212,-32.177158
3154,PERTH,Wedge Island,WA,6044,115.912231,-31.924074
3155,PERTH,Wellard,WA,6170,115.804092,-32.103622
3156,PERTH,Wellesley,WA,6233,115.797813,-32.065693
3157,PERTH,Welshpool,WA,6106,115.940071,-31.99016
3158,PERTH,Wembley,WA,6014,115.817192,-31.927719
3159,PERTH,Wembley Downs,WA,6019,115.772057,-31.92116
3160,PERTH,West Coolup,WA,6214,115.85598,-32.096886
3161,PERTH,West Leederville,WA,6007,115.833427,-31.938721
3162,PERTH,West Perth,WA,6005,115.840553,-31.944828
3163,PERTH,West Pinjarra,WA,6208,116.039948,-32.004745
3164,PERTH,West Swan,WA,6055,115.986702,-31.863987
3165,PERTH,Westfield,WA,6111,116.001244,-32.12001
3166,PERTH,Westminster,WA,6061,115.837479,-31.870831
3167,PERTH,Whitby,WA,6123,115.915611,-32.011768
3168,PERTH,White Gum Valley,WA,6162,115.773232,-32.059681
3169,PERTH,Whiteman,WA,6068,116.008469,-31.899057
3170,PERTH,Whittaker,WA,6207,115.902191,-31.919672
3171,PERTH,Wilbinga,WA,6041,115.782097,-31.89517
3172,PERTH,Willagee,WA,6156,115.805473,-32.050919
3173,PERTH,Willagee Central,WA,6156,115.804329,-32.035419
3174,PERTH,Willetton,WA,6155,115.889153,-32.052361
3175,PERTH,Wilson,WA,6107,115.910652,-32.018822
3176,PERTH,Winthrop,WA,6150,115.833008,-32.058819
3177,PERTH,Withers,WA,6230,115.828651,-32.060959
3178,PERTH,Woodbridge,WA,6056,115.995941,-31.890671
3179,PERTH,Woodlands,WA,6018,115.790176,-31.900141
3180,PERTH,Woodridge,WA,6041,116.055908,-31.895687
3181,PERTH,Woodvale,WA,6026,115.796654,-31.797461
3182,PERTH,Wungong,WA,6112,116.011452,-32.15905
3183,PERTH,Yanchep,WA,6035,115.865807,-32.164658
3184,PERTH,Yangebup,WA,6164,115.794769,-32.11731
3185,PERTH,Yokine,WA,6060,115.850143,-31.90151
3321,PERTH,Perth Airport,WA,6105,115.973824,-31.94178
