SUBURB_ID,LOCALITY_NAME,SUBURB_NAME,STATE,POSTCODE,LONGITUDE,LATITUDE
1189,MELBOURNE,Oakleigh East,VIC,3166,145.107422,-37.899185 
1190,MELBOURNE,Oakleigh South,VIC,3167,145.043015,-37.897888 
1191,MELBOURNE,Officer,VIC,3809,144.92775,-37.653118 
1192,MELBOURNE,Olinda,VIC,3432,145.030472,-37.975681 
1193,MELBOURNE,Ormond,VIC,3204,145.040344,-37.903919 
1194,MELBOURNE,Pakenham,VIC,3810,145.139786,-37.830853 
1195,MELBOURNE,Panton Hill,VIC,3759,144.822067,-37.667622 
1196,MELBOURNE,Park Orchards,VIC,3114,145.21331,-37.775955 
1197,MELBOURNE,Parkdale,VIC,3194,145.188477,-38.103016 
1198,MELBOURNE,Parkville,VIC,3052,144.958176,-37.793129 
1199,MELBOURNE,Pascoe Vale,VIC,3044,144.923965,-37.728741 
1200,MELBOURNE,Pascoe Vale South,VIC,3044,144.923965,-37.728741 
1201,MELBOURNE,Patterson Lakes,VIC,3197,145.138046,-38.06839 
1202,MELBOURNE,Pearcedale,VIC,3912,145.233063,-38.213795 
1203,MELBOURNE,Plenty,VIC,3090,145.124115,-37.666729 
1204,MELBOURNE,Point Cook,VIC,3030,144.749146,-37.922684 
1205,MELBOURNE,Point Leo,VIC,3916,144.760071,-37.868168 
1206,MELBOURNE,Port Melbourne,VIC,3207,145.303329,-37.765812 
1207,MELBOURNE,Portsea,VIC,3944,144.714417,-38.320179 
1208,MELBOURNE,Prahran,VIC,3181,144.993423,-37.851341 
1209,MELBOURNE,Preston,VIC,3072,145.003403,-37.74157 
1210,MELBOURNE,Princes Hill,VIC,3054,144.972473,-37.818768 
1211,MELBOURNE,Ravenhall,VIC,3023,144.848969,-37.787151 
1212,MELBOURNE,Red Hill,VIC,3059,145.053955,-38.355991 
1213,MELBOURNE,Red Hill South,VIC,3059,145.012756,-37.962254 
1214,MELBOURNE,Regent Reservoir,VIC,3073,145.001846,-37.730396 
